Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Resilience,Persistence,Checked,Extrap,Confidence,Review Panel notes and amendments,Amendments,Comments from original assessment,Overlap Score,Frequency Score,DoI Score,Resilience Score,Persistence Score
Research,Salinity Regime,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Salinity Regime,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Research,Salinity Regime,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Demersal Elasmobranch,NO,,,,,,,,,,NOT SIGNIFICANT,0,0,0,0,0
Research,Sealing,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Demersal Fish,NO,,,,,,,,,,NOT SIGNIFICANT,0,0,0,0,0
Research,Sealing,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Seals,NO,,,,,,,,,,active avoidance of activities INCUDED IN BARRIER,0,0,0,0,0
Research,Sealing,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Sealing,Abyssal Sediment,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",grabs lander trawls etc,0,0,0,0,0
Research,Sealing,Abyssal Rock & Reef,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",Minor activities,0,0,0,0,0
Research,Sealing,Bathyal Sediment,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",Minor activities,0,0,0,0,0
Research,Sealing,Bathyal Rock & Reef,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",Minor activities,0,0,0,0,0
Research,Sealing,Slope Sediment,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Sealing,Slope Rock Reef,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Sealing,Shelf Sediment,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Sealing,Shelf Rock & Reef,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Sealing,Shallow Mud,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Sealing,Shallow Sediment,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",Sampling,0,0,0,0,0
Research,Sealing,Shallow Rock & Reef,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Sealing,Littoral Sediment,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",0,0,0,0,0,0
Research,Sealing,Littoral Rock & Reef,NO,,,,,,,,,"REMOVED: Research is not permanently sealing. Grabs etc covered by selective extraction of non-living resources, and of small scale to be considered sealing. Trawling is damaging but not sealing",,0,0,0,0,0
Research,Siltation,Demersal Elasmobranch,S,R,L,L,L,Y,,,,ADDED: Trawling etc.,Interaction with regard resuspension but not significant at this level,0.03,0.08,0.01,0.55,0.01
Research,Siltation,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Deep Sea Elasmobranch,S,R,L,L,L,Y,,,,ADDED: Trawling etc.,,0.03,0.08,0.01,0.55,0.01
Research,Siltation, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Cephalopods,S,R,L,M,L,Y,,,,ADDED: Trawling etc.,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Deep Sea Fish,S,R,L,L,L,Y,,,,ADDED: Trawling etc.,,0.03,0.08,0.01,0.55,0.01
Research,Siltation,Demersal Fish,S,R,L,M,L,Y,,,,ADDED: Trawling etc.,Interaction with regard resuspension but not significant at this level,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Seabirds,S,R,L,M,L,Y,,,,ADDED: Trawling etc. Shore and piscivorous  birds,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Seals,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Siltation,Abyssal Sediment,S,R,L,L,L,Y,,,,,,0.03,0.08,0.01,0.55,0.01
Research,Siltation,Abyssal Rock & Reef,S,R,L,L,L,Y,,,,,,0.03,0.08,0.01,0.55,0.01
Research,Siltation,Bathyal Sediment,S,R,L,L,L,Y,,,,,,0.03,0.08,0.01,0.55,0.01
Research,Siltation,Bathyal Rock & Reef,S,R,L,L,L,Y,,,,,,0.03,0.08,0.01,0.55,0.01
Research,Siltation,Slope Sediment,S,R,L,M,L,Y,,,changed back to original,Freq R-O. Resilience changed from M to H in lined with other 'changes in siltation in this habitat',,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Slope Rock & Reef,S,R,L,M,L,Y,,,,,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Shelf Rock & Reef,S,R,L,M,L,Y,,,,DoI - C to L - unlikely to have major impact on siltation,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Shallow Rock & Reef,S,R,L,M,L,Y,,,,"Freq, changed from C - R, trawling in this habitat doesn’t occur that often?? Changed from C- L- doesnt progresively get worse, impact is low",VESSEL OPERATIONS BENTHIC TRAWL ETC,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Shelf Sediment,S,R,L,M,L,Y,,,Freq O-R,ADDED: Trawling etc,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Shallow Mud,S,R,L,M,L,Y,,,Freq O-R,ADDED: Trawling etc,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Shallow Sediment,S,R,L,M,L,Y,,,Freq O-R,ADDED: Trawling etc,,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Littoral Sediment,S,R,L,M,L,Y,,,,,0,0.03,0.08,0.01,0.06,0.01
Research,Siltation,Littoral Rock & Reef,S,R,L,M,L,Y,,,,Freq O-R. Resilience changed from M to H - High energy environment - recovers quickly,,0.03,0.08,0.01,0.06,0.01
Research,Smothering,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Seals,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Smothering,Abyssal Sediment,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Abyssal Rock & Reef,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,Minor activities,0,0,0,0,0
Research,Smothering,Bathyal Sediment,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,Minor activities,0,0,0,0,0
Research,Smothering,Bathyal Rock & Reef,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,Minor activities,0,0,0,0,0
Research,Smothering,Slope Sediment,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Slope Rock Reef,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Shelf Sediment,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,TRAWLING DREDGE ETC,0,0,0,0,0
Research,Smothering,Shelf Rock & Reef,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Shallow Mud,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Shallow Sediment,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Shallow Rock & Reef,NO,,,,,,,,,REMOVED: Activities cause siltation and abrasion etc - but ont smothering.,,0,0,0,0,0
Research,Smothering,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Research,Smothering,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Species Extraction,Demersal Elasmobranch,S,O,A,L,L,Y,,,,"Freq R-O; DoI C-A, damage immediate. Resilience H-M, turnover rates",,0.03,0.33,1,0.55,0.01
Research,Species Extraction,Pelagic Elasmobranch,S,O,A,L,L,Y,,,,"DoI C-A, damage immediate. Resilience H-M, turnover rates",trawling etc fish larval surveys,0.03,0.33,1,0.55,0.01
Research,Species Extraction,Deep Sea Elasmobranch,S,O,A,L,L,Y,,,,"DoI L-A, damage immediate",TRAWLING,0.03,0.33,1,0.55,0.01
Research,Species Extraction, Reptiles ,NO,,,,,,,,,REMOVED: Mortalities are incidental not selective,TRAWLING,0,0,0,0,0
Research,Species Extraction,Cephalopods,S,O,A,M,L,Y,,,,"Freq R-O; DoI C-A, damage immediate. Resilience H-M, turnover rates",TRAWLING,0.03,0.33,1,0.06,0.01
Research,Species Extraction,Deep Sea Fish,S,O,A,L,L,Y,,,,"DoI L-A, damage immediate",TRAWLING,0.03,0.33,1,0.55,0.01
Research,Species Extraction,Demersal Fish,S,O,A,M,L,Y,,,,"Freq R-O; DoI C-A, damage immediate. Resilience H-M, turnover rates",,0.03,0.33,1,0.06,0.01
Research,Species Extraction,Pelagic Fish,S,O,A,M,L,Y,,,,"DoI C-A, damage immediate. Resilience H-M, turnover rates",trawling etc fish larval surveys,0.03,0.33,1,0.06,0.01
Research,Species Extraction,Seabirds,NO,,,,,,,,,REMOVED: tagged individuals are not released. Mortalities are incidental not selective,Individuals tagging and other programmes,0,0,0,0,0
Research,Species Extraction,Seals,NO,,,,,,,,,,,0,0,0,0,0
Research,Species Extraction,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Species Extraction,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Species Extraction,Oceanic Pelagic,S,R,L,H,L,Y,Y,,Freq O-R in line with benthic decisions,ADDED: pelagic trawling,,0.03,0.08,0.01,0.01,0.01
Research,Species Extraction,Shelf Pelagic,S,R,L,H,L,Y,Y,,Freq O-R in line with benthic decisions,ADDED: pelagic trawling,,0.03,0.08,0.01,0.01,0.01
Research,Species Extraction,Coastal Pelagic,S,R,L,H,L,Y,Y,,Freq O-R in line with benthic decisions,ADDED: pelagic trawling,sampling insignificant effects,0.03,0.08,0.01,0.01,0.01
Research,Species Extraction,Abyssal Sediment,S,R,A,L,L,Y,,L,,"Resilience H-L, Slow growing environment. L-A, when occurs, mortalities",,0.03,0.08,1,0.55,0.01
Research,Species Extraction,Abyssal Rock & Reef,S,R,A,L,L,Y,,M,,"Persistence M to L,as recovery likely short after activity stops and matches neighbours. L-A, mortalities when occurs",Minor activities,0.03,0.08,1,0.55,0.01
Research,Species Extraction,Bathyal Sediment,S,R,A,L,L,Y,,M,,"Resilience H-L, Slow growing environment. L-A, when occurs, mortalities",Minor activities,0.03,0.08,1,0.55,0.01
Research,Species Extraction,Bathyal Rock & Reef,S,R,A,L,L,Y,,M,,"Persistence M to L,as recovery likely short after activity stops and matches neighbours. L-A, mortalities when occurs",Minor activities,0.03,0.08,1,0.55,0.01
Research,Species Extraction,Slope Sediment,S,R,A,M,L,Y,Y,,Freq O-R,"Freq R-O; Resilience H-M, not scale related. DoI L to A as mortal effects occur straight away",,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Slope Rock & Reef,S,R,A,M,L,Y,Y,,Freq O-R,"Freq R-O; Resilience H-M, not scale related. DoI L to A as mortal effects occur straight away",,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Shelf Sediment,S,R,A,M,L,Y,Y,,Freq O-R,Freq R-O; Persistence M to L as recovery likely short and matches neighbours. Effect A not C  - severe straight away,,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Shelf Rock & Reef,S,R,A,M,L,Y,Y,,Freq O-R,Freq R-O; Persistence M to L as recovery likely short and matches neighbours. Effect A not C  - severe straight away,,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Shallow Mud,S,R,A,M,L,Y,,,Freq O-R,"DoI L - A, instantaneous mortality ",,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Shallow Sediment,S,R,A,M,L,Y,,,Freq O-R,ADDED: grab samples - benthos ,,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Shallow Rock & Reef,S,R,A,M,L,Y,,,Freq O-R,ADDED: grab samples - benthos,,0.03,0.08,1,0.06,0.01
Research,Species Extraction,Littoral Sediment,S,O,L,M,L,Y,,,,,0,0.03,0.33,0.01,0.06,0.01
Research,Species Extraction,Littoral Rock & Reef,S,O,L,M,L,Y,,,,,,0.03,0.33,0.01,0.06,0.01
Research,Synthetic Compounds,Demersal Elasmobranch,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R; ",,0,0,0,0,0
Research,Synthetic Compounds,Pelagic Elasmobranch,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R; Persistence H-M, Resil M-L, consistency, ",,0,0,0,0,0
Research,Synthetic Compounds,Deep Sea Elasmobranch,NO,,,,,,,,Removed by panel.,Freq O-R,,0,0,0,0,0
Research,Synthetic Compounds, Reptiles ,NO,,,,,,,,Removed by panel.,,,0,0,0,0,0
Research,Synthetic Compounds,Cephalopods,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R; Persistence H-M, consistency within cephalopods, and demersal spp.",,0,0,0,0,0
Research,Synthetic Compounds,Deep Sea Fish,NO,,,,,,,,Removed by panel.,Freq O-R,,0,0,0,0,0
Research,Synthetic Compounds,Demersal Fish,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R; ",,0,0,0,0,0
Research,Synthetic Compounds,Pelagic Fish,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R; Persistence H-L, consistency",,0,0,0,0,0
Research,Synthetic Compounds,Seabirds,NO,,,,,,,,Removed by panel.,Freq O-R,,0,0,0,0,0
Research,Synthetic Compounds,Seals,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R",antifoulants AND OTHER  DISRUPTING CHEMICAL ETC.TYPICALLY concetrated at dock,0,0,0,0,0
Research,Synthetic Compounds,Toothed Whales,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R",,0,0,0,0,0
Research,Synthetic Compounds,Baleen Whales,NO,,,,,,,,Removed by panel.,"Ext LP-S, Freq O-R",,0,0,0,0,0
Research,Synthetic Compounds,Oceanic Pelagic,NO,,,,,,,,Removed by panel.,"Persistence:M-L, consistency.",,0,0,0,0,0
Research,Synthetic Compounds,Shelf Pelagic,NO,,,,,,,,Removed by panel.,,ANTIFOULANTS,0,0,0,0,0
Research,Synthetic Compounds,Coastal Pelagic,NO,,,,,,,,Removed by panel.,Ext LP-S Persist M-L in pelagics. ,ANTIFOULANTS,0,0,0,0,0
Research,Synthetic Compounds,Abyssal Sediment,NO,,,,,,,,Removed by panel,,,0,0,0,0,0
Research,Synthetic Compounds,Abyssal Rock & Reef,NO,,,,,,,,Removed by panel,,,0,0,0,0,0
Research,Synthetic Compounds,Bathyal Sediment,NO,,,,,,,,Removed by panel.,"Persist L-M, bioaccumulation",,0,0,0,0,0
Research,Synthetic Compounds,Bathyal Rock & Reef,NO,,,,,,,,Removed by panel.,Resilience changed M-H - why would resilience be less to Research? ,,0,0,0,0,0
Research,Synthetic Compounds,Slope Sediment,NO,,,,,,,,Removed by panel.,"Resilience changed (H&M)-H - research resilience should not be lower than fishing and shipping. Persist L-M, bioaccumulation",,0,0,0,0,0
Research,Synthetic Compounds,Slope Rock Reef,NO,,,,,,,,Removed by panel.,"Resilience changed M-H - resilience should not be lower for Research than fishing and shipping. Persist L-M, bioaccumulation",,0,0,0,0,0
Research,Synthetic Compounds,Shelf Sediment,NO,,,,,,,,Removed by panel.,"Persist L-M, bioaccumulation",,0,0,0,0,0
Research,Synthetic Compounds,Shelf Rock & Reef,NO,,,,,,,,Removed by panel.,,,0,0,0,0,0
Research,Synthetic Compounds,Shallow Mud,NO,,,,,,,,Removed by panel.,"Freq O-R Persist L-M (given H,M,L - middle ground, bioaccumulation, and matches neighbours)",,0,0,0,0,0
Research,Synthetic Compounds,Shallow Sediment,NO,,,,,,,,Removed by panel.,"Freq O-R Persist L-M (given H,M,L - middle ground, bioaccumulation, and matches neighbours)",,0,0,0,0,0
Research,Synthetic Compounds,Shallow Rock & Reef,NO,,,,,,,,Removed by panel.,Freq P-R,,0,0,0,0,0
Research,Synthetic Compounds,Littoral Sediment,NO,,,,,,,,Removed by panel.,"Ext LP-S; Freq P-R; Persistence H-M, consistency with Littoral Rock/Reef, anti-foulants (TBTs)  bind to sediments. Resilience M-L, consistency (scale not a relevant factor)",0,0,0,0,0,0
Research,Synthetic Compounds,Littoral Rock & Reef,NO,,,,,,,,Removed by panel.,"Ext LP-S; Freq O-R; DoI, A - C, effect NOT acute, but if severe, is chronic.  Resilience M-L, consistency (scale not a relevant factor) ",,0,0,0,0,0
Research,Thermal Regime,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Seals,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Thermal Regime,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Research,Thermal Regime,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Seals,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Research,Wave Exposure,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Research,Wave Exposure,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Shallow Mud,S,R,L,M,L,Y,,,"Ext L-S, Freq C-R",,Boat washthrusters etc,0.03,0.08,0.01,0.06,0.01
Shipping,Abrasion,Shallow Sediment,S,P,L,M,L,Y,,,"Ext L-S, Freq C-P",,NB ACHORAGE LOCATIONS NEARBY PORTS. EG COMPLEX TOPOGRAPHY DESTROYED BY ACHORAGE,0.03,1,0.01,0.06,0.01
Shipping,Abrasion,Shallow Rock & Reef,S,R,A,M,L,Y,,,"Ext L-S, Freq C-R",,Anchoring MOORINGS,0.03,0.08,1,0.06,0.01
Shipping,Abrasion,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Seals,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Shipping,Abrasion,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
